2008-08-21 16:00:00,48118
2008-08-22 16:00:00,48718
2008-08-25 16:00:00,47476
2008-08-26 16:00:00,47089
2008-08-27 16:00:00,47557
2008-08-28 16:00:00,48275
2008-08-29 16:00:00,47833
2008-09-02 16:00:00,48267
2008-09-03 16:00:00,49395
2008-09-04 16:00:00,46807
2008-09-05 16:00:00,48135
2008-09-08 16:00:00,49253
2008-09-09 16:00:00,46921
2008-09-10 16:00:00,45941
2008-09-11 16:00:00,46906
2008-09-12 16:00:00,48162
2008-09-15 16:00:00,44113
2008-09-16 16:00:00,42012
2008-09-17 16:00:00,36562
2008-09-18 16:00:00,42817
2008-09-19 16:00:00,48852
2008-09-22 16:00:00,45970
2008-09-23 16:00:00,45694
2008-09-24 16:00:00,40666
2008-09-25 16:00:00,41154
2008-09-26 16:00:00,41085
2008-09-29 16:00:00,29175
2008-09-30 16:00:00,38029
2008-10-01 16:00:00,42181
2008-10-02 16:00:00,38769
2008-10-03 16:00:00,38044
2008-10-06 16:00:00,34418
2008-10-07 16:00:00,27808
2008-10-08 16:00:00,23399
2008-10-09 16:00:00,13978
2008-10-10 16:00:00,12968
2008-10-13 16:00:00,21006
2008-10-14 16:00:00,22945
2008-10-15 16:00:00,15383
2008-10-16 16:00:00,17594
2008-10-17 16:00:00,15512
2008-10-20 16:00:00,17921
2008-10-21 16:00:00,15434
2008-10-22 16:00:00,12154
2008-10-23 16:00:00,10393
2008-10-24 16:00:00,5477
2008-10-27 16:00:00,1195
2008-10-28 16:00:00,8124
2008-10-29 16:00:00,5416
2008-10-30 16:00:00,8458
2008-10-31 16:00:00,11761
2008-11-03 16:00:00,13066
2008-11-04 16:00:00,16938
2008-11-05 16:00:00,11182
2008-11-06 16:00:00,5758
2008-11-07 16:00:00,5936
2008-11-10 16:00:00,4223
2008-11-11 16:00:00,1444
2008-11-12 16:00:00,-5020
2008-11-13 16:00:00,-754
2008-11-14 16:00:00,-4507
2008-11-17 16:00:00,-7288
2008-11-18 16:00:00,-8512
2008-11-19 16:00:00,-17036
2008-11-20 16:00:00,-20310
2008-11-21 16:00:00,-18588
2008-11-24 16:00:00,-9625
2008-11-25 16:00:00,-6781
2008-11-26 16:00:00,-835
2008-11-28 16:00:00,1546
2008-12-01 16:00:00,-11635
2008-12-02 16:00:00,-4937
2008-12-03 16:00:00,1077
2008-12-04 16:00:00,-2949
2008-12-05 16:00:00,3142
2008-12-08 16:00:00,8831
2008-12-09 16:00:00,7611
2008-12-10 16:00:00,5853
2008-12-11 16:00:00,-315
2008-12-12 16:00:00,2079
2008-12-15 16:00:00,-230
2008-12-16 16:00:00,7669
2008-12-17 16:00:00,7350
2008-12-18 16:00:00,3248
2008-12-19 16:00:00,4237
2008-12-22 16:00:00,-1930
2008-12-23 16:00:00,-4954
2008-12-24 16:00:00,-4364
2008-12-26 16:00:00,-3444
2008-12-29 16:00:00,-5396
2008-12-30 16:00:00,-2004
2008-12-31 16:00:00,-226
2009-01-02 16:00:00,6564
2009-01-05 16:00:00,6340
2009-01-06 16:00:00,13300
2009-01-07 16:00:00,8376
2009-01-08 16:00:00,10711
2009-01-09 16:00:00,6950
2009-01-12 16:00:00,-1188
2009-01-13 16:00:00,-622
2009-01-14 16:00:00,-8664
2009-01-15 16:00:00,-11571
2009-01-16 16:00:00,-10243
2009-01-20 16:00:00,-19860
2009-01-21 16:00:00,-11472
2009-01-22 16:00:00,-18617
2009-01-23 16:00:00,-14310
2009-01-26 16:00:00,-15095
2009-01-27 16:00:00,-12318
2009-01-28 16:00:00,-2904
2009-01-29 16:00:00,-10466
2009-01-30 16:00:00,-15630
2009-02-02 16:00:00,-15341
2009-02-03 16:00:00,-17165
2009-02-04 16:00:00,-16710
2009-02-05 16:00:00,-14667
2009-02-06 16:00:00,-8994
2009-02-09 16:00:00,-7659
2009-02-10 16:00:00,-18293
2009-02-11 16:00:00,-13520
2009-02-12 16:00:00,-14562
2009-02-13 16:00:00,-16962
2009-02-17 16:00:00,-24152
2009-02-18 16:00:00,-26096
2009-02-19 16:00:00,-32856
2009-02-20 16:00:00,-37084
2009-02-23 16:00:00,-37673
2009-02-24 16:00:00,-30287
2009-02-25 16:00:00,-31128
2009-02-26 16:00:00,-32048
2009-02-27 16:00:00,-38406
2009-03-02 16:00:00,-44666
2009-03-03 16:00:00,-45572
2009-03-04 16:00:00,-42945
2009-03-05 16:00:00,-49498
2009-03-06 16:00:00,-51402
2009-03-09 16:00:00,-50505
2009-03-10 16:00:00,-38862
2009-03-11 16:00:00,-37847
2009-03-12 16:00:00,-31374
2009-03-13 16:00:00,-27908
2009-03-16 16:00:00,-25550
2009-03-17 16:00:00,-18874
2009-03-18 16:00:00,-4662
2009-03-19 16:00:00,-8448
2009-03-20 16:00:00,-15754
2009-03-23 16:00:00,1299
2009-03-24 16:00:00,-2045
2009-03-25 16:00:00,162
2009-03-26 16:00:00,5097
2009-03-27 16:00:00,-39
2009-03-30 16:00:00,-11693
2009-03-31 16:00:00,-8896
2009-04-01 16:00:00,-4389
2009-04-02 16:00:00,4349
2009-04-03 16:00:00,9744
2009-04-06 16:00:00,8662
2009-04-07 16:00:00,3003
2009-04-08 16:00:00,7743
2009-04-09 16:00:00,23896
2009-04-13 16:00:00,31842
2009-04-14 16:00:00,27218
2009-04-15 16:00:00,32212
2009-04-16 16:00:00,39944
2009-04-17 16:00:00,44420
2009-04-20 16:00:00,21275
2009-04-21 16:00:00,33015
2009-04-22 16:00:00,34272
2009-04-23 16:00:00,39253
2009-04-24 16:00:00,46016
2009-04-27 16:00:00,38283
2009-04-28 16:00:00,37362
2009-04-29 16:00:00,44341
2009-04-30 16:00:00,48521
2009-05-01 16:00:00,51410
2009-05-04 16:00:00,68352
2009-05-05 16:00:00,70054
2009-05-06 16:00:00,81146
2009-05-07 16:00:00,74228
2009-05-08 16:00:00,88932
2009-05-11 16:00:00,76990
2009-05-12 16:00:00,65893
2009-05-13 16:00:00,48977
2009-05-14 16:00:00,60243
2009-05-15 16:00:00,55418
2009-05-18 16:00:00,69672
2009-05-19 16:00:00,73249
2009-05-20 16:00:00,69665
2009-05-21 16:00:00,65280
2009-05-22 16:00:00,62915
2009-05-26 16:00:00,69587
2009-05-27 16:00:00,66171
2009-05-28 16:00:00,69147
2009-05-29 16:00:00,74710
2009-06-01 16:00:00,85492
2009-06-02 16:00:00,82579
2009-06-03 16:00:00,74209
2009-06-04 16:00:00,85489
2009-06-05 16:00:00,83690
2009-06-08 16:00:00,83875
2009-06-09 16:00:00,87733
2009-06-10 16:00:00,89377
2009-06-11 16:00:00,90987
2009-06-12 16:00:00,92076
2009-06-15 16:00:00,81263
2009-06-16 16:00:00,75175
2009-06-17 16:00:00,69521
2009-06-18 16:00:00,71293
2009-06-19 16:00:00,74135
2009-06-22 16:00:00,58474
2009-06-23 16:00:00,62223
2009-06-24 16:00:00,66272
2009-06-25 16:00:00,72672
2009-06-26 16:00:00,74195
2009-06-29 16:00:00,76758
2009-06-30 16:00:00,74899
2009-07-01 16:00:00,73663
2009-07-02 16:00:00,63613
2009-07-06 16:00:00,60041
2009-07-07 16:00:00,51644
2009-07-08 16:00:00,47843
2009-07-09 16:00:00,51240
2009-07-10 16:00:00,51102
2009-07-13 16:00:00,59602
2009-07-14 16:00:00,63715
2009-07-15 16:00:00,76789
2009-07-16 16:00:00,78867
2009-07-17 16:00:00,77785
2009-07-20 16:00:00,81441
2009-07-21 16:00:00,78601
2009-07-22 16:00:00,82093
2009-07-23 16:00:00,91650
2009-07-24 16:00:00,92730
2009-07-27 16:00:00,100106
2009-07-28 16:00:00,100167
2009-07-29 16:00:00,96003
2009-07-30 16:00:00,104523
2009-07-31 16:00:00,108983
2009-08-03 16:00:00,117203
2009-08-04 16:00:00,120417
2009-08-05 16:00:00,127557
2009-08-06 16:00:00,124615
2009-08-07 16:00:00,136929
2009-08-10 16:00:00,133685
2009-08-11 16:00:00,124053
2009-08-12 16:00:00,131133
2009-08-13 16:00:00,137111
2009-08-14 16:00:00,133233
2009-08-17 16:00:00,120761
2009-08-18 16:00:00,129453
2009-08-19 16:00:00,129886
2009-08-20 16:00:00,139170
2009-08-21 16:00:00,148172
2009-08-24 16:00:00,147350
2009-08-25 16:00:00,152105
2009-08-26 16:00:00,153634
2009-08-27 16:00:00,163462
2009-08-28 16:00:00,169002
2009-08-31 16:00:00,163774
2009-09-01 16:00:00,141098
2009-09-02 16:00:00,139866
2009-09-03 16:00:00,148158
2009-09-04 16:00:00,154067
2009-09-08 16:00:00,158527
2009-09-09 16:00:00,165207
2009-09-10 16:00:00,173232
2009-09-11 16:00:00,171766
2009-09-14 16:00:00,176598
2009-09-15 16:00:00,182550
2009-09-16 16:00:00,192976
2009-09-17 16:00:00,185828
2009-09-18 16:00:00,186466
2009-09-21 16:00:00,188374
2009-09-22 16:00:00,195516
2009-09-23 16:00:00,189392
2009-09-24 16:00:00,177680
2009-09-25 16:00:00,174904
2009-09-28 16:00:00,188856
2009-09-29 16:00:00,188468
2009-09-30 16:00:00,187447
2009-10-01 16:00:00,167867
2009-10-02 16:00:00,165278
2009-10-05 16:00:00,177593
2009-10-06 16:00:00,184387
2009-10-07 16:00:00,185492
2009-10-08 16:00:00,190085
2009-10-09 16:00:00,194203
2009-10-12 16:00:00,195831
2009-10-13 16:00:00,191997
2009-10-14 16:00:00,204809
2009-10-15 16:00:00,200159
2009-10-16 16:00:00,187098
2009-10-19 16:00:00,193362
2009-10-20 16:00:00,188700
2009-10-21 16:00:00,183808
2009-10-22 16:00:00,191972
2009-10-23 16:00:00,180538
2009-10-26 16:00:00,168268
2009-10-27 16:00:00,159862
2009-10-28 16:00:00,143474
2009-10-29 16:00:00,162840
2009-10-30 16:00:00,144686
2009-11-02 16:00:00,146767
2009-11-03 16:00:00,153625
2009-11-04 16:00:00,147612
2009-11-05 16:00:00,160035
2009-11-06 16:00:00,159129
2009-11-09 16:00:00,173697
2009-11-10 16:00:00,171931
2009-11-11 16:00:00,175975
2009-11-12 16:00:00,171671
2009-11-13 16:00:00,174875
2009-11-16 16:00:00,184013
2009-11-17 16:00:00,186803
2009-11-18 16:00:00,187855
2009-11-19 16:00:00,177797
2009-11-20 16:00:00,172773
2009-11-23 16:00:00,177049
2009-11-24 16:00:00,174009
2009-11-25 16:00:00,177013
2009-11-27 16:00:00,166191
2009-11-30 16:00:00,166855
2009-12-01 16:00:00,175081
2009-12-02 16:00:00,180541
2009-12-03 16:00:00,176367
2009-12-04 16:00:00,184069
2009-12-07 16:00:00,183197
2009-12-08 16:00:00,182689
2009-12-09 16:00:00,182577
2009-12-10 16:00:00,184011
2009-12-11 16:00:00,187289
2009-12-14 16:00:00,192465
2009-12-15 16:00:00,187711
2009-12-16 16:00:00,191189
2009-12-17 16:00:00,182401
2009-12-18 16:00:00,190497
2009-12-21 16:00:00,196223
2009-12-22 16:00:00,199346
2009-12-23 16:00:00,201346
2009-12-24 16:00:00,206144
2009-12-28 16:00:00,203138
