2008,1,3,1000000.000
2008,1,4,999982.000
2008,1,7,999997.000
2008,1,8,999983.000
2008,1,9,999971.000
2008,1,10,999953.000
2008,1,11,999953.000
2008,1,14,999953.000
2008,1,15,999953.000
2008,1,16,999953.000
2008,1,17,999953.000
2008,1,18,999953.000
2008,1,22,999953.000
2008,1,23,999953.000
2008,1,24,999953.000
2008,1,25,999953.000
2008,1,28,999953.000
2008,1,29,999953.000
2008,1,30,999953.000
2008,1,31,999953.000
2008,2,1,999953.000
2008,2,4,999953.000
2008,2,5,999953.000
2008,2,6,999953.000
2008,2,7,999935.000
2008,2,8,999946.000
2008,2,11,999956.000
2008,2,12,999966.000
2008,2,13,1000133.000
2008,2,14,1000033.000
2008,2,15,1000143.000
2008,2,19,1000023.000
2008,2,20,1000031.000
2008,2,21,999927.000
2008,2,22,999908.000
2008,2,25,1000059.000
2008,2,26,1000057.000
2008,2,27,1000057.000
2008,2,28,1000057.000
2008,2,29,1000039.000
2008,3,3,1000042.000
2008,3,4,1000062.000
2008,3,5,1000067.000
2008,3,6,1000052.000
2008,3,7,1000046.000
2008,3,10,1000035.000
2008,3,11,1000081.000
2008,3,12,1000081.000
2008,3,13,1000096.000
2008,3,14,1000067.000
2008,3,17,1000064.000
2008,3,18,1000113.000
2008,3,19,1000085.000
2008,3,20,1000143.000
2008,3,24,1000211.000
2008,3,25,1000215.000
2008,3,26,1000181.000
2008,3,27,1000170.000
2008,3,28,1000171.000
2008,3,31,1000168.000
2008,4,1,1000184.000
2008,4,2,1000180.000
2008,4,3,1000216.000
2008,4,4,1000216.000
2008,4,7,1000216.000
2008,4,8,1000216.000
2008,4,9,1000216.000
2008,4,10,1000216.000
2008,4,11,1000216.000
2008,4,14,1000216.000
2008,4,15,1000216.000
2008,4,16,1000216.000
2008,4,17,1000216.000
2008,4,18,1000233.000
2008,4,21,1000228.000
2008,4,22,1000192.000
2008,4,23,1000226.000
2008,4,24,1000430.000
2008,4,25,1000450.000
2008,4,28,1000441.000
2008,4,29,1000441.000
2008,4,30,1000441.000
2008,5,1,1000441.000
2008,5,2,1000441.000
2008,5,5,1000441.000
2008,5,6,1000441.000
2008,5,7,1000441.000
2008,5,8,1000441.000
2008,5,9,1000441.000
2008,5,12,1000441.000
2008,5,13,1000441.000
2008,5,14,1000441.000
2008,5,15,1000441.000
2008,5,16,1000441.000
2008,5,19,1000441.000
2008,5,20,1000441.000
2008,5,21,1000441.000
2008,5,22,1000441.000
2008,5,23,1000441.000
2008,5,27,1000441.000
2008,5,28,1000441.000
2008,5,29,1000441.000
2008,5,30,1000441.000
2008,6,2,1000441.000
2008,6,3,1000441.000
2008,6,4,1000441.000
2008,6,5,1000441.000
2008,6,6,1000441.000
2008,6,9,1000441.000
2008,6,10,1000441.000
2008,6,11,1000441.000
2008,6,12,1000441.000
2008,6,13,1000441.000
2008,6,16,1000441.000
2008,6,17,1000441.000
2008,6,18,1000441.000
2008,6,19,1000441.000
2008,6,20,1000383.000
2008,6,23,1000188.000
2008,6,24,1000153.000
2008,6,25,1000219.000
2008,6,26,1000133.000
2008,6,27,1000133.000
2008,6,30,1000116.000
2008,7,1,1000107.000
2008,7,2,1000072.000
2008,7,3,1000078.000
2008,7,7,1000083.000
2008,7,8,1000083.000
2008,7,9,1000083.000
2008,7,10,1000083.000
2008,7,11,1000071.000
2008,7,14,1000069.000
2008,7,15,1000057.000
2008,7,16,1000187.000
2008,7,17,1000421.000
2008,7,18,1000334.000
2008,7,21,1000322.000
2008,7,22,1000304.000
2008,7,23,1000330.000
2008,7,24,1000300.000
2008,7,25,1000305.000
2008,7,28,1000266.000
2008,7,29,1000302.000
2008,7,30,1000291.000
2008,7,31,1000291.000
2008,8,1,1000263.000
2008,8,4,1000293.000
2008,8,5,1000321.000
2008,8,6,1000306.000
2008,8,7,1000298.000
2008,8,8,1000338.000
2008,8,11,1000328.000
2008,8,12,1000331.000
2008,8,13,1000300.000
2008,8,14,1000322.000
2008,8,15,1000323.000
2008,8,18,1000301.000
2008,8,19,1000269.000
2008,8,20,1000227.000
2008,8,21,1000206.000
2008,8,22,1000212.000
2008,8,25,1000186.000
2008,8,26,1000161.000
2008,8,27,1000161.000
2008,8,28,1000161.000
2008,8,29,1000161.000
2008,9,2,1000161.000
2008,9,3,1000161.000
2008,9,4,1000161.000
2008,9,5,1000161.000
2008,9,8,1000161.000
2008,9,9,1000161.000
2008,9,10,1000161.000
2008,9,11,1000112.000
2008,9,12,1000124.000
2008,9,15,999935.000
2008,9,16,998046.000
2008,9,17,995022.000
2008,9,18,996205.000
2008,9,19,998220.000
2008,9,22,999550.000
2008,9,23,999522.000
2008,9,24,999544.000
2008,9,25,999088.000
2008,9,26,999265.000
2008,9,29,997963.000
2008,9,30,999551.000
2008,10,1,1000475.000
2008,10,2,1000315.000
2008,10,3,1000364.000
2008,10,6,1000268.000
2008,10,7,1000156.000
2008,10,8,1000047.000
2008,10,9,999838.000
2008,10,10,999918.000
2008,10,13,1000540.000
2008,10,14,1000925.000
2008,10,15,1000649.000
2008,10,16,1000692.000
2008,10,17,1000692.000
2008,10,20,1000703.000
2008,10,21,1000666.000
2008,10,22,1000586.000
2008,10,23,1000613.000
2008,10,24,1000589.000
2008,10,27,1000485.000
2008,10,28,1001130.000
2008,10,29,1001154.000
2008,10,30,1001190.000
2008,10,31,1001499.000
2008,11,3,1001552.000
2008,11,4,1001674.000
2008,11,5,1001530.000
2008,11,6,1001530.000
2008,11,7,1001312.000
2008,11,10,1001285.000
2008,11,11,1001082.000
2008,11,12,1000764.000
2008,11,13,1001120.000
2008,11,14,1000989.000
2008,11,17,1000864.000
2008,11,18,1000798.000
